results_code,version,area_code,season,period,species_code,species_id,years,year_start,year_end,trnd,lower_ci,upper_ci,index_type,stderr,model_type,model_fit,percent_change,percent_change_low,percent_change_high,prob_decrease_0,prob_decrease_25,prob_decrease_30,prob_decrease_50,prob_increase_0,prob_increase_33,prob_increase_100,suitability,precision_num,precision_cat,coverage_num,coverage_cat,sample_size,sample_size_units,prob_LD,prob_MD,prob_LC,prob_MI,prob_LI
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,BLTU,4640,1999-2024,1999,2024,0.843324486603254,-2.00078443263054,3.65798046807285,Slope Trend,0.045791753160466,ALPHA SPATIAL iCAR,,22.4335045705937,,,,,,,,,,,5.65876490070339,Medium,,,45,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,BLTU,4640,1999-2024,1999,2024,-0.346230171988619,-2.91822000313387,2.38299682471911,Slope Trend,0.0442142666973191,ALPHA SPATIAL iCAR,,-7.97365040245976,,,,,,,,,,,5.30121682785298,Medium,,,85,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,BLTU,4640,1999-2024,1999,2024,0.376584943940058,-1.57388972641041,2.26023874503363,Slope Trend,0.0318760049230128,ALPHA SPATIAL iCAR,,12.5263775368389,,,,,,,,,,,3.83412847144404,Medium,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,BRAC,2370,1999-2024,1999,2024,-0.533371166436806,-4.34646981990424,3.92600289362719,Slope Trend,0.067478962349451,ALPHA SPATIAL iCAR,,-12.015460983923,,,,,,,,,,,8.27247271353142,Low,,,19,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,BRAC,2370,1999-2024,1999,2024,-1.76982605790717,-5.08221239570294,2.23563016553967,Slope Trend,0.0579114977334305,ALPHA SPATIAL iCAR,,-34.6072149467731,,,,,,,,,,,7.31784256124261,Low,,,32,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,BRAC,2370,1999-2024,1999,2024,-2.66925023573065,-5.88227192857862,0.379485589843909,Slope Trend,0.0521139291141448,ALPHA SPATIAL iCAR,,-47.3034425748461,,,,,,,,,,,6.26175751842253,Medium,,,52,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,BRAC,2370,1999-2024,1999,2024,-2.38545442681677,-5.68367380349582,0.729076577863405,Slope Trend,0.0513580390628483,ALPHA SPATIAL iCAR,,-43.5891721320369,,,,,,,,,,,6.41275038135922,Medium,,,63,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,BRAC,2370,1999-2024,1999,2024,-2.69530533557646,-4.9745831491198,-0.239958283371343,Slope Trend,0.0370723920490892,ALPHA SPATIAL iCAR,,-45.9647733031704,,,,,,,,,,,4.73462486574846,Medium,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,BUFF,820,1999-2024,1999,2024,1.95162560211392,0.784538214852663,3.17681586702968,Slope Trend,0.0193422055764135,ALPHA SPATIAL iCAR,,59.7420505965303,,,,,,,,,,,2.39227765217702,High,,,40,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,BUFF,820,1999-2024,1999,2024,-0.0630649939674866,-1.10945626087288,0.986185226982832,Slope Trend,0.0171590885252906,ALPHA SPATIAL iCAR,,-1.50216310934981,,,,,,,,,,,2.09564148785572,High,,,89,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,BUFF,820,1999-2024,1999,2024,0.60799994022689,-0.424143034294118,1.66453534875385,Slope Trend,0.0172768561278198,ALPHA SPATIAL iCAR,,15.7103599459398,,,,,,,,,,,2.08867838304797,High,,,83,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,BUFF,820,1999-2024,1999,2024,-1.26081818415152,-2.33051544880409,-0.156510460583908,Slope Trend,0.0175136767423444,ALPHA SPATIAL iCAR,,-26.1102718414624,,,,,,,,,,,2.17400498822018,High,,,119,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,BUFF,820,1999-2024,1999,2024,-0.0193044157258636,-0.659989214724178,0.639744695051265,Slope Trend,0.0104240593757895,ALPHA SPATIAL iCAR,,-0.162878061165742,,,,,,,,,,,1.29973390977544,High,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,COME,880,1999-2024,1999,2024,1.39881274415058,-0.240012963979263,3.05225011776905,Slope Trend,0.0260448077393583,ALPHA SPATIAL iCAR,,39.8940351986617,,,,,,,,,,,3.29226308174831,High,,,41,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,COME,880,1999-2024,1999,2024,2.21886089810441,0.686593643195665,3.85937235399228,Slope Trend,0.0247665229111299,ALPHA SPATIAL iCAR,,70.3230284779754,,,,,,,,,,,3.17277871079661,High,,,80,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,COME,880,1999-2024,1999,2024,1.99553994968491,0.568121125085654,3.38645329740243,Slope Trend,0.0233592078742595,ALPHA SPATIAL iCAR,,61.4345462141918,,,,,,,,,,,2.81833217231677,High,,,76,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,COME,880,1999-2024,1999,2024,0.450479702755347,-0.975584997084756,1.91749900098719,Slope Trend,0.0228324745567318,ALPHA SPATIAL iCAR,,11.4176011595416,,,,,,,,,,,2.89308399807195,High,,,113,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,COME,880,1999-2024,1999,2024,0.86878888233119,0.0445167409038244,1.65647681792399,Slope Trend,0.0128700842299431,ALPHA SPATIAL iCAR,,23.6247268027894,,,,,,,,,,,1.61196007702016,High,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,WWSC,45994,1999-2024,1999,2024,6.69835106535573,3.07452765147931,10.8775385922682,Slope Trend,0.0661253408577942,ALPHA SPATIAL iCAR,,399.084011686365,,,,,,,,,,,7.80301094078893,Low,,,26,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,WWSC,45994,1999-2024,1999,2024,-3.68277385185638,-6.58699955036746,-0.640941122194272,Slope Trend,0.049227894755345,ALPHA SPATIAL iCAR,,-58.6817429527693,,,,,,,,,,,5.94605842817319,Medium,,,37,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,WWSC,45994,1999-2024,1999,2024,-3.43359890002086,-6.50951881454855,-0.229686192327878,Slope Trend,0.0508355623801385,ALPHA SPATIAL iCAR,,-56.1354511754036,,,,,,,,,,,6.27983262222067,Medium,,,41,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,WWSC,45994,1999-2024,1999,2024,-5.44789150730789,-8.12674505668745,-2.56670488145261,Slope Trend,0.0458583841239847,ALPHA SPATIAL iCAR,,-72.9502916260548,,,,,,,,,,,5.56004017523484,Medium,,,84,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,WWSC,45994,1999-2024,1999,2024,-1.08620866994618,-3.20165086534701,1.09693256624254,Slope Trend,0.0343265114097385,ALPHA SPATIAL iCAR,,-20.4399838191236,,,,,,,,,,,4.29858343158955,Medium,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,Large Gull,41291,1999-2024,1999,2024,0.709413681687184,-0.593357820545294,2.0995286680192,Slope Trend,0.0216295613335513,ALPHA SPATIAL iCAR,,18.5612221281424,,,,,,,,,,,2.69288648856449,High,,,47,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,Large Gull,41291,1999-2024,1999,2024,-1.42080990957681,-2.55048665247737,-0.327662690191213,Slope Trend,0.018140420410175,ALPHA SPATIAL iCAR,,-28.8937094421376,,,,,,,,,,,2.22282396228616,High,,,97,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,Large Gull,41291,1999-2024,1999,2024,-0.379865215036596,-1.49131914503176,0.72083067903191,Slope Trend,0.0176372590168716,ALPHA SPATIAL iCAR,,-8.71353451584081,,,,,,,,,,,2.21214982406367,High,,,85,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,Large Gull,41291,1999-2024,1999,2024,-2.05853876946232,-3.14894185813078,-0.956598265541614,Slope Trend,0.0179687293902938,ALPHA SPATIAL iCAR,,-38.9849300930408,,,,,,,,,,,2.19234359258917,High,,,120,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,Large Gull,41291,1999-2024,1999,2024,-1.94067641310291,-2.61483200027683,-1.23555765168578,Slope Trend,0.0109828276365281,ALPHA SPATIAL iCAR,,-37.3042368599939,,,,,,,,,,,1.37927434859105,High,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,PALO,1550,1999-2024,1999,2024,-0.000311479692837346,-2.92793293225493,2.91558437829856,Slope Trend,0.0467583577836271,ALPHA SPATIAL iCAR,,-0.00747523321861232,,,,,,,,,,,5.84351731055349,Medium,,,29,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,PALO,1550,1999-2024,1999,2024,-7.51179413647204,-10.2278316226814,-4.9824637663109,Slope Trend,0.042854248018122,ALPHA SPATIAL iCAR,,-83.5168344029463,,,,,,,,,,,5.24536785637046,Medium,,,43,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,PALO,1550,1999-2024,1999,2024,-6.18682927869629,-8.80331571785073,-3.485684982633,Slope Trend,0.0409329742672834,ALPHA SPATIAL iCAR,,-77.3461195601915,,,,,,,,,,,5.31763073521774,Medium,,,61,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,PALO,1550,1999-2024,1999,2024,2.60522907701663,-0.0559382298598623,5.34624472770871,Slope Trend,0.0437008726104843,ALPHA SPATIAL iCAR,,86.872238069043,,,,,,,,,,,5.40218295756857,Medium,,,93,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,PALO,1550,1999-2024,1999,2024,0.171972672159092,-1.34429517882772,1.82630421631607,Slope Trend,0.0256091936674212,ALPHA SPATIAL iCAR,,6.10851921270008,,,,,,,,,,,3.1705993951438,High,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,Canada-Cackling Goose,261,1999-2024,1999,2024,4.62379087084418,2.33862480854331,6.68800458956301,Slope Trend,0.0348261432616807,ALPHA SPATIAL iCAR,,203.347797869728,,,,,,,,,,,4.3493797810197,Medium,,,28,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,Canada-Cackling Goose,261,1999-2024,1999,2024,0.486138715051602,-1.17621473131926,2.2056228226601,Slope Trend,0.0267626413317202,ALPHA SPATIAL iCAR,,12.3752230430981,,,,,,,,,,,3.38183755397936,High,,,91,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,Canada-Cackling Goose,261,1999-2024,1999,2024,3.27210868498621,1.60607733683057,5.04558787902142,Slope Trend,0.0273346186751311,ALPHA SPATIAL iCAR,,119.307810500019,,,,,,,,,,,3.43951054219085,High,,,76,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,Canada-Cackling Goose,261,1999-2024,1999,2024,1.50903984257195,-0.0397150811741867,3.05928614167607,Slope Trend,0.0252496439564933,ALPHA SPATIAL iCAR,,43.644248768488,,,,,,,,,,,3.09900122285026,High,,,103,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,Canada-Cackling Goose,261,1999-2024,1999,2024,2.19458586449626,1.09219407072757,3.22902268791172,Slope Trend,0.0172517061555918,ALPHA SPATIAL iCAR,,69.6956440486493,,,,,,,,,,,2.13682861718415,High,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,SUSC,770,1999-2024,1999,2024,3.35933620274432,1.20729072063584,5.70415001874176,Slope Trend,0.0361835783817956,ALPHA SPATIAL iCAR,,123.947326499384,,,,,,,,,,,4.49685929810592,Medium,,,37,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,SUSC,770,1999-2024,1999,2024,-1.54908118829708,-3.37733103657843,0.397147544744242,Slope Trend,0.0300392726200753,ALPHA SPATIAL iCAR,,-31.049372789509,,,,,,,,,,,3.77447858132267,Medium,,,61,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,SUSC,770,1999-2024,1999,2024,2.93761842223402,0.99901056898642,5.0140209498356,Slope Trend,0.0322337504643638,ALPHA SPATIAL iCAR,,102.390420616674,,,,,,,,,,,4.01501038084918,Medium,,,66,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,SUSC,770,1999-2024,1999,2024,-3.27319766802564,-5.09421208632247,-1.50314336881729,Slope Trend,0.0280145138937092,ALPHA SPATIAL iCAR,,-54.413904550794,,,,,,,,,,,3.59106871750518,Medium,,,110,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,SUSC,770,1999-2024,1999,2024,-1.49843871942446,-2.69059195479367,-0.337222117286983,Slope Trend,0.0191823768719959,ALPHA SPATIAL iCAR,,-29.6651263217851,,,,,,,,,,,2.35336983750669,High,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,COLO,1560,1999-2024,1999,2024,2.54008476501083,1.1822703645734,3.78649635108527,Slope Trend,0.0212865988355194,ALPHA SPATIAL iCAR,,83.9732799849282,,,,,,,,,,,2.60422598651187,High,,,43,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,COLO,1560,1999-2024,1999,2024,-4.46466753609885,-5.51435578572784,-3.3790623329949,Slope Trend,0.0172017794611035,ALPHA SPATIAL iCAR,,-65.7512530949736,,,,,,,,,,,2.13529345273293,High,,,69,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,COLO,1560,1999-2024,1999,2024,-3.01715966463741,-4.08267127276807,-2.00001774968202,Slope Trend,0.0172672177540539,ALPHA SPATIAL iCAR,,-51.5248223220077,,,,,,,,,,,2.08265352308605,High,,,69,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,COLO,1560,1999-2024,1999,2024,-0.901871752268704,-1.89117001186767,0.147364746077209,Slope Trend,0.0169370972846364,ALPHA SPATIAL iCAR,,-19.4626569691386,,,,,,,,,,,2.03853475794488,High,,,115,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,COLO,1560,1999-2024,1999,2024,-1.07024226485615,-1.69732414881432,-0.430605073926343,Slope Trend,0.0102010096161058,ALPHA SPATIAL iCAR,,-22.5320641642114,,,,,,,,,,,1.26671907488798,High,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,GBHE,2550,1999-2024,1999,2024,-2.64285868058457,-3.85230319013455,-1.51394505728898,Slope Trend,0.0187486715141284,ALPHA SPATIAL iCAR,,-46.9686046828647,,,,,,,,,,,2.33835813284558,High,,,40,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,GBHE,2550,1999-2024,1999,2024,-0.0229267945760149,-0.937449604741198,0.969425448209479,Slope Trend,0.0153686314901195,ALPHA SPATIAL iCAR,,-0.548732005424324,,,,,,,,,,,1.90687505295068,High,,,92,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,GBHE,2550,1999-2024,1999,2024,-0.425774168667289,-1.35433441218108,0.627816726966092,Slope Trend,0.016165909046679,ALPHA SPATIAL iCAR,,-9.71382160692666,,,,,,,,,,,1.98215113914718,High,,,79,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,GBHE,2550,1999-2024,1999,2024,-1.15950018915812,-2.02632704329973,-0.272837406065045,Slope Trend,0.0145524475980801,ALPHA SPATIAL iCAR,,-24.2915226282521,,,,,,,,,,,1.75348963723468,High,,,114,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,GBHE,2550,1999-2024,1999,2024,-1.47228634554868,-2.04096288248992,-0.861306684478716,Slope Trend,0.00963763924662576,ALPHA SPATIAL iCAR,,-29.765504338009,,,,,,,,,,,1.17965619801121,High,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,HOME,870,1999-2024,1999,2024,-1.78484680981641,-3.65107488067639,0.103225813863672,Slope Trend,0.0308576128921697,ALPHA SPATIAL iCAR,,-34.8425302506184,,,,,,,,,,,3.75430069454006,Medium,,,32,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,HOME,870,1999-2024,1999,2024,0.340149842274496,-1.83643469376686,2.37145116514092,Slope Trend,0.0329127299494849,ALPHA SPATIAL iCAR,,8.50607347413024,,,,,,,,,,,4.20788585890778,Medium,,,66,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,HOME,870,1999-2024,1999,2024,-0.552617372478149,-2.32599923597795,1.32947581266279,Slope Trend,0.030670511460517,ALPHA SPATIAL iCAR,,-12.4209322648632,,,,,,,,,,,3.65547504864075,Medium,,,77,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,HOME,870,1999-2024,1999,2024,-5.56742416476671,-7.34443302086717,-3.84467246655499,Slope Trend,0.0283285579919373,ALPHA SPATIAL iCAR,,-73.7152641058146,,,,,,,,,,,3.49976055431218,High,,,70,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,HOME,870,1999-2024,1999,2024,-1.82489010099972,-2.88488416470048,-0.788031751145719,Slope Trend,0.0172940880399572,ALPHA SPATIAL iCAR,,-35.1746689427912,,,,,,,,,,,2.09685241355476,High,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,WEGR,1641,1999-2024,1999,2024,-4.79330052591487,-7.90179550001174,-1.66726163408327,Slope Trend,0.0489128794164717,ALPHA SPATIAL iCAR,,-68.3487367859976,,,,,,,,,,,6.23453386592847,Medium,,,26,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,WEGR,1641,1999-2024,1999,2024,-8.69862622656354,-11.2552449144846,-6.02981355402353,Slope Trend,0.0424499216177409,ALPHA SPATIAL iCAR,,-87.6024373647994,,,,,,,,,,,5.22543136046106,Medium,,,54,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,WEGR,1641,1999-2024,1999,2024,-3.10538368806355,-5.64549141386349,-0.383063783355144,Slope Trend,0.0423817295524397,ALPHA SPATIAL iCAR,,-52.5404342643589,,,,,,,,,,,5.26242763050835,Medium,,,55,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,WEGR,1641,1999-2024,1999,2024,-2.64646880646092,-5.21826826794958,-0.0605808259102955,Slope Trend,0.0425330317669491,ALPHA SPATIAL iCAR,,-47.0145327862417,,,,,,,,,,,5.15768744203929,Medium,,,91,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,WEGR,1641,1999-2024,1999,2024,-5.26126032367444,-6.74840078984879,-3.79267074605262,Slope Trend,0.0240914378613309,ALPHA SPATIAL iCAR,,-72.1790847054153,,,,,,,,,,,2.95573004379617,High,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,BAGO,840,1999-2024,1999,2024,9.07500636957981,5.68699581295844,12.4618034274678,Slope Trend,0.0555936792580454,ALPHA SPATIAL iCAR,,782.864482335834,,,,,,,,,,,6.77480761450937,Low,,,22,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,BAGO,840,1999-2024,1999,2024,-2.14288559821626,-4.73904487061942,0.592492166097457,Slope Trend,0.0426986304032341,ALPHA SPATIAL iCAR,,-40.2076550187131,,,,,,,,,,,5.33153703671687,Medium,,,77,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,BAGO,840,1999-2024,1999,2024,0.543367343280422,-1.95031649997783,3.12259473649832,Slope Trend,0.0416990816506717,ALPHA SPATIAL iCAR,,13.9293305111625,,,,,,,,,,,5.07291123647615,Medium,,,55,Number of Sites,,,,,
BCCWS_PSSS,2025,Strait of Georgia,winter,all years,BAGO,840,1999-2024,1999,2024,-3.42364594865473,-5.90893987582259,-0.855024645445478,Slope Trend,0.0402603528203714,ALPHA SPATIAL iCAR,,-56.0305463186571,,,,,,,,,,,5.05391523037711,Medium,,,103,Number of Sites,,,,,
BCCWS_PSSS,2025,BC,winter,all years,BAGO,840,1999-2024,1999,2024,0.603599616688774,-1.19273931133892,2.76087343234284,Slope Trend,0.0325266202781668,ALPHA SPATIAL iCAR,,18.9931439112649,,,,,,,,,,,3.95361274368176,Medium,,,NA,Number of Sites,,,,,
BCCWS_PSSS,2025,Combined Outer Coast,winter,all years,MAMU,5800,1999-2024,1999,2024,2.82951333328577,-0.136598140950893,6.12500200421011,Slope Trend,0.0499233523377335,ALPHA SPATIAL iCAR,,97.2068910393644,,,,,,,,,,,6.26160014516101,Medium,,,27,Number of Sites,,,,,
BCCWS_PSSS,2025,Greater Vancouver,winter,all years,MAMU,5800,1999-2024,1999,2024,2.66066698568028,-0.48283666357044,5.72174620307189,Slope Trend,0.0492256652489121,ALPHA SPATIAL iCAR,,89.3752057158496,,,,,,,,,,,6.20458286664233,Medium,,,20,Number of Sites,,,,,
BCCWS_PSSS,2025,Juan de Fuca,winter,all years,MAMU,5800,1999-2024,1999,2024,3.10466278598553,0.369755764436996,6.04338843796967,Slope Trend,0.0465624648388539,ALPHA SPATIAL iCAR,,110.669226102277,,,,,,,,,,,5.67363267353268,Medium,,,56,Number of Sites,,,,,
